Logfile, Timestamp, Log Level, NID, Class, Output1, Output2
tradeauto-omserver.log.2015-04-29-094729:,,,,,<myIdentifier>1000000007745492</myIdentifier>     
tradeauto-omserver.log.2015-04-29-094729:,,,,,<myNegotiationId>1000000007745492</myNegotiationId>     
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.579",,DEBUG,[OrderStateEngineService],validation.ValidationEngine,Performing validation for each Transaction within Negotiation NEG:AVAILABILITY:OPEN:{ID=1000000007745492}:MAELSTROM ,,,,,,,,
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.579",,DEBUG,[OrderStateEngineService],validation.ValidationEngine,No predecessors have been found for any of the "Transactions " so unable to evaluate Negotiation NEG:AVAILABILITY:OPEN:{ID=1000000007745492}:MAELSTROM further. ,,,,,,,,,,,,,,,,,,
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.579",,DEBUG,[OrderStateEngineService],validation.SecurityEngine,Performing validation for each Transaction within Negotiation NEG:AVAILABILITY:OPEN:{ID=1000000007745492}:MAELSTROM ,,,,,,,,
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.579",,DEBUG,[OrderStateEngineService],PersistenceManager.Cache,Returning null from cache for lookup 1E+15 ,,,,,,,
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.580",,DEBUG,[OrderStateEngineService],data.NegotiationAccessor,Stored Negotiation [1000000007745492] to database. ,,,,,
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.580",,DEBUG,[OrderStateEngineService],data.TransactionAccessor,Transaction: "ID=1000000032145671 " NegotiationID=1000000007745492 ,,,,
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.587",,DEBUG,[OrderStateEngineService],storage.TransactionHierarchyHandler,Adding txn to cache: "TXN:ENQUIRY:NEW:{ID=1000000032145671 NID=1000000007745492 PrID=-1 BrID=1000000007785314}:MAELSTROM{ExtID=null AuxID=null}" ,,,,,,,,,
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.590",,DEBUG,[OrderStateEngineService],PersistenceManager.Cache,Added NEG:AVAILABILITY:OPEN:{ID=1000000007745492}:MAELSTROM to cache. ,,,,
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.590",,DEBUG,[OrderStateEngineService],PersistenceManager.Cache,Placed Transaction "TXN:ENQUIRY:NEW:{ID=1000000032145671 NID=1000000007745492 PrID=-1 BrID=1000000007785314}:MAELSTROM{ExtID=null AuxID=null}" into cache. ,,,,,,,,,
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.593",,DEBUG,[1000000007745492],expiry.ExpiryDaemon,Expirable Transaction has been identified "(TID=1000000032145671 BID=1000000007785314)" with expiry in 122197407 ms. ,,,,,,,,,,,,
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.594",,INFO,[1000000007745492],routing.{main}-MainNode,Handling routing of Negotiation containing "TXN:ENQUIRY:NEW:{ID=1000000032145671 NID=1000000007745492 PrID=-1 BrID=1000000007785314}:MAELSTROM{ExtID=null AuxID=null}" ,,,,,,,,,,
tradeauto-ctoms.log.2015-04-29-094232:2015-04-30,"13:50:17.594",,DEBUG,[1000000007745492],routing.{oee}-OEENode,Sending Negotiation to "OEE " NID=1000000007745492 ,,,,,,
tradeauto-omserver.log.2015-04-29-094729:2015-04-30,"13:50:17.594",,DEBUG,[1000000007745492],omserver.OMServer,No interested parties ,,,
tradeauto-oee.log.2015-04-29-094230:2015-04-30,"13:50:17.595",,INFO,[1000000007745492],oee.OEEService,Received a Negotiation: "Negotiation(Type=AVAILABILITY:ID=1000000007745492:BL=?:Status=UNKNOWN:OPEN:OrigSys=MAELSTROM:OrigCpty=201741:ABID=null:Identity=[MAELSTROM_BATCH_ID:4044796 " "MAELSTROM_ID:11479108 " "BATCH_SEQUENCE:37 " BATCH_SIZE:40]:Txns=1 ,,,,,,,,,,
tradeauto-oee.log.2015-04-29-094230:2015-04-30,"13:50:17.595",,DEBUG,[1000000007745492],processors.ProcessorFactory,using standard chain for business state ENQUIRY ,,,,,,,
tradeauto-oee.log.2015-04-29-094230:2015-04-30,"13:50:17.595",,DEBUG,[1000000007745492],processors.SecurityStatic,Security static translation for transaction "-1 " in negotiation 1E+15 ,,,,,,,,,,
tradeauto-oee.log.2015-04-29-094230:2015-04-30,"13:50:17.601",,DEBUG,[1000000007745492],processors.SecurityStatic,[1000000007745492] Obtained listing id for security XS1055940206(OFFICIAL_ISIN) as 18584475 ,,,,,,,,,
tradeauto-oee.log.2015-04-29-094230:2015-04-30,"13:50:17.622",,DEBUG,[1000000007745492],processors.CounterpartyStatic,Counterparty static translation for transaction -1 ,,,,,,
tradeauto-oee.log.2015-04-29-094230:2015-04-30,"13:50:17.625",,DEBUG,[1000000007745492],processors.CounterpartyStatic,All available settlement modes for counterpartyId 201741 are - ECL-ECL ,,,,,,,,,,
tradeauto-oee.log.2015-04-29-094230:2015-04-30,"13:50:17.625",,DEBUG,[1000000007745492],processors.CounterpartyStatic,Default settlement mode for counterpartyId 201741 is "Id=201741 " "Country=US " "Mode=ECL " "ClearerCode=ECL " "Clearer=ECL " Ranking= 2 ,,,,,,,,,,,,,,,,,,,
tradeauto-oee.log.2015-04-29-094230:2015-04-30,"13:50:17.625",,DEBUG,[1000000007745492],processors.CounterpartyStatic,Setting counterparty's settlement instruction to ECL ,,,,,,
