30-04-15,"13:51:27,705",DEBUG,[1000000007745400],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745400
30-04-15,"13:51:27,716",DEBUG,[1000000007745401],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745401
30-04-15,"13:51:29,776",DEBUG,[1000000007745402],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745402
30-04-15,"13:51:28,561",DEBUG,[1000000007745403],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745403
30-04-15,"13:51:28,570",DEBUG,[1000000007745404],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745404
30-04-15,"13:51:29,321",DEBUG,[1000000007745405],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745405
30-04-15,"13:51:29,814",DEBUG,[1000000007745406],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745406
30-04-15,"13:51:32,385",DEBUG,[1000000007745407],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745407
30-04-15,"13:51:39,218",DEBUG,[1000000007745408],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745408
30-04-15,"13:51:40,124",DEBUG,[1000000007745409],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745409
30-04-15,"13:51:40,508",DEBUG,[1000000007745410],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745410
30-04-15,"13:51:42,506",DEBUG,[1000000007745411],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745411
30-04-15,"13:51:42,515",DEBUG,[1000000007745412],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745412
30-04-15,"13:51:42,859",DEBUG,[1000000007745413],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745413
30-04-15,"13:51:43,389",DEBUG,[1000000007745414],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745414
30-04-15,"13:51:43,606",DEBUG,[1000000007745415],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745415
30-04-15,"13:51:50,891",DEBUG,[1000000007745416],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745416
30-04-15,"13:51:50,942",DEBUG,[1000000007745417],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745417
30-04-15,"13:51:50,946",DEBUG,[1000000007745418],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745418
30-04-15,"13:51:51,060",DEBUG,[1000000007745419],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745419
30-04-15,"13:51:51,421",DEBUG,[1000000007745420],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745420
30-04-15,"13:51:51,475",DEBUG,[1000000007745421],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745421
30-04-15,"13:51:51,525",DEBUG,[1000000007745422],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745422
30-04-15,"13:51:52,445",DEBUG,[1000000007745423],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745423
30-04-15,"13:51:54,112",DEBUG,[1000000007745424],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745424
30-04-15,"13:51:55,426",DEBUG,[1000000007745425],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745425
30-04-15,"13:51:56,438",DEBUG,[1000000007745426],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745426
30-04-15,"13:52:04,061",DEBUG,[1000000007745427],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745427
30-04-15,"13:52:04,141",DEBUG,[1000000007745428],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745428
30-04-15,"13:52:04,837",DEBUG,[1000000007745429],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745429
30-04-15,"13:52:05,694",DEBUG,[1000000007745430],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745430
30-04-15,"13:52:04,838",DEBUG,[1000000007745431],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745431
30-04-15,"13:52:07,616",DEBUG,[1000000007745432],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745432
30-04-15,"13:52:09,449",DEBUG,[1000000007745433],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745433
30-04-15,"13:52:10,193",DEBUG,[1000000007745434],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745434
30-04-15,"13:52:15,323",DEBUG,[1000000007745435],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745435
30-04-15,"13:52:15,452",DEBUG,[1000000007745436],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745436
30-04-15,"13:52:15,521",DEBUG,[1000000007745437],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745437
30-04-15,"13:52:15,529",DEBUG,[1000000007745438],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745438
30-04-15,"13:52:15,624",DEBUG,[1000000007745439],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745439
30-04-15,"13:52:15,663",DEBUG,[1000000007745440],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745440
30-04-15,"13:52:16,060",DEBUG,[1000000007745441],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745441
30-04-15,"13:52:16,591",DEBUG,[1000000007745442],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745442
30-04-15,"13:52:18,464",DEBUG,[1000000007745443],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745443
30-04-15,"13:52:18,493",DEBUG,[1000000007745444],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745444
30-04-15,"13:52:18,560",DEBUG,[1000000007745445],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745445
30-04-15,"13:52:19,428",DEBUG,[1000000007745446],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745446
30-04-15,"13:52:22,025",DEBUG,[1000000007745447],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745447
30-04-15,"13:52:23,257",DEBUG,[1000000007745448],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745448
30-04-15,"13:52:31,133",DEBUG,[1000000007745449],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745449
30-04-15,"13:52:31,201",DEBUG,[1000000007745450],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745450
30-04-15,"13:52:31,332",DEBUG,[1000000007745451],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745451
30-04-15,"13:52:32,734",DEBUG,[1000000007745452],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745452
30-04-15,"13:52:32,752",DEBUG,[1000000007745453],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745453
30-04-15,"13:52:32,794",DEBUG,[1000000007745454],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745454
30-04-15,"13:52:32,824",DEBUG,[1000000007745455],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745455
30-04-15,"13:52:33,843",DEBUG,[1000000007745456],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745456
30-04-15,"13:52:34,323",DEBUG,[1000000007745457],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745457
30-04-15,"13:52:34,340",DEBUG,[1000000007745458],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745458
30-04-15,"13:52:34,412",DEBUG,[1000000007745459],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745459
30-04-15,"13:52:34,543",DEBUG,[1000000007745460],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745460
30-04-15,"13:52:34,593",DEBUG,[1000000007745461],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745461
30-04-15,"13:52:37,076",DEBUG,[1000000007745462],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745462
30-04-15,"13:52:37,788",DEBUG,[1000000007745463],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745463
30-04-15,"13:52:37,846",DEBUG,[1000000007745464],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745464
30-04-15,"13:52:47,567",DEBUG,[1000000007745465],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745465
30-04-15,"13:52:48,877",DEBUG,[1000000007745466],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745466
30-04-15,"13:52:48,877",DEBUG,[1000000007745467],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745467
30-04-15,"13:52:50,943",DEBUG,[1000000007745468],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745468
30-04-15,"13:52:51,980",DEBUG,[1000000007745469],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745469
30-04-15,"13:52:54,923",DEBUG,[1000000007745470],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745470
30-04-15,"13:52:55,477",DEBUG,[1000000007745471],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745471
30-04-15,"13:52:56,712",DEBUG,[1000000007745472],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745472
30-04-15,"13:52:56,758",DEBUG,[1000000007745473],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745473
30-04-15,"13:52:57,373",DEBUG,[1000000007745474],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745474
30-04-15,"13:52:57,875",DEBUG,[1000000007745475],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745475
30-04-15,"13:52:57,934",DEBUG,[1000000007745476],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745476
30-04-15,"13:52:58,217",DEBUG,[1000000007745477],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745477
30-04-15,"13:52:58,607",DEBUG,[1000000007745478],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745478
30-04-15,"13:52:59,541",DEBUG,[1000000007745479],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745479
30-04-15,"13:52:59,894",DEBUG,[1000000007745480],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745480
30-04-15,"13:52:59,934",DEBUG,[1000000007745481],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745481
30-04-15,"13:53:00,511",DEBUG,[1000000007745482],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745482
30-04-15,"13:53:00,847",DEBUG,[1000000007745483],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745483
30-04-15,"13:53:01,171",DEBUG,[1000000007745484],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745484
30-04-15,"13:53:01,225",DEBUG,[1000000007745485],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745485
30-04-15,"13:53:01,246",DEBUG,[1000000007745486],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745486
30-04-15,"13:53:01,269",DEBUG,[1000000007745487],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745487
30-04-15,"13:53:03,070",DEBUG,[1000000007745488],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745488
30-04-15,"13:53:05,825",DEBUG,[1000000007745489],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745489
30-04-15,"13:53:06,648",DEBUG,[1000000007745490],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745490
30-04-15,"13:53:06,910",DEBUG,[1000000007745491],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745491
30-04-15,"13:53:08,304",DEBUG,[1000000007745492],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745492
30-04-15,"13:53:09,056",DEBUG,[1000000007745493],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745493
30-04-15,"13:53:16,424",DEBUG,[1000000007745494],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745494
30-04-15,"13:53:16,874",DEBUG,[1000000007745495],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745495
30-04-15,"13:53:16,890",DEBUG,[1000000007745496],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745496
30-04-15,"13:53:17,526",DEBUG,[1000000007745497],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745497
30-04-15,"13:53:18,179",DEBUG,[1000000007745498],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745498
30-04-15,"13:53:19,089",DEBUG,[1000000007745499],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745499
30-04-15,"13:53:19,316",DEBUG,[1000000007745500],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745500
30-04-15,"13:53:19,354",DEBUG,[1000000007745501],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745501
30-04-15,"13:53:19,557",DEBUG,[1000000007745502],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745502
30-04-15,"13:53:22,650",DEBUG,[1000000007745503],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745503
30-04-15,"13:53:23,354",DEBUG,[1000000007745504],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745504
30-04-15,"13:53:24,217",DEBUG,[1000000007745505],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745505
30-04-15,"13:53:24,615",DEBUG,[1000000007745506],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745506
30-04-15,"13:53:24,667",DEBUG,[1000000007745507],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745507
30-04-15,"13:53:24,914",DEBUG,[1000000007745508],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745508
30-04-15,"13:53:24,953",DEBUG,[1000000007745509],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745509
30-04-15,"13:53:30,682",DEBUG,[1000000007745510],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745510
30-04-15,"13:53:30,730",DEBUG,[1000000007745511],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745511
30-04-15,"13:53:31,318",DEBUG,[1000000007745512],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745512
30-04-15,"13:53:31,497",DEBUG,[1000000007745513],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745513
30-04-15,"13:53:34,625",DEBUG,[1000000007745514],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745514
30-04-15,"13:53:35,543",DEBUG,[1000000007745515],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745515
30-04-15,"13:53:35,570",DEBUG,[1000000007745516],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745516
30-04-15,"13:53:35,639",DEBUG,[1000000007745517],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745517
30-04-15,"13:53:36,774",DEBUG,[1000000007745518],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745518
30-04-15,"13:53:37,647",DEBUG,[1000000007745519],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745519
30-04-15,"13:53:38,043",DEBUG,[1000000007745520],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745520
30-04-15,"13:53:38,316",DEBUG,[1000000007745521],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745521
30-04-15,"13:53:39,009",DEBUG,[1000000007745522],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745522
30-04-15,"13:53:41,161",DEBUG,[1000000007745523],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745523
30-04-15,"13:53:41,327",DEBUG,[1000000007745524],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745524
30-04-15,"13:53:41,451",DEBUG,[1000000007745525],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745525
30-04-15,"13:53:41,403",DEBUG,[1000000007745526],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745526
30-04-15,"13:53:41,411",DEBUG,[1000000007745527],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745527
30-04-15,"13:53:50,971",DEBUG,[1000000007745528],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745528
30-04-15,"13:53:50,996",DEBUG,[1000000007745529],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745529
30-04-15,"13:53:51,336",DEBUG,[1000000007745530],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745530
30-04-15,"13:53:51,389",DEBUG,[1000000007745531],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745531
30-04-15,"13:53:52,214",DEBUG,[1000000007745532],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745532
30-04-15,"13:53:53,212",DEBUG,[1000000007745533],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745533
30-04-15,"13:53:53,482",DEBUG,[1000000007745534],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745534
30-04-15,"13:53:54,029",DEBUG,[1000000007745535],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745535
30-04-15,"13:53:54,111",DEBUG,[1000000007745536],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745536
30-04-15,"13:53:56,474",DEBUG,[1000000007745537],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745537
30-04-15,"13:53:56,562",DEBUG,[1000000007745538],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745538
30-04-15,"13:53:58,247",DEBUG,[1000000007745539],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745539
30-04-15,"13:53:58,257",DEBUG,[1000000007745540],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745540
30-04-15,"13:53:58,478",DEBUG,[1000000007745541],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745541
30-04-15,"13:53:58,904",DEBUG,[1000000007745542],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745542
30-04-15,"13:53:59,645",DEBUG,[1000000007745543],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745543
30-04-15,"13:54:07,322",DEBUG,[1000000007745544],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745544
30-04-15,"13:54:07,531",DEBUG,[1000000007745545],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745545
30-04-15,"13:54:08,215",DEBUG,[1000000007745546],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745546
30-04-15,"13:54:08,434",DEBUG,[1000000007745547],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745547
30-04-15,"13:54:09,265",DEBUG,[1000000007745548],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745548
30-04-15,"13:54:09,275",DEBUG,[1000000007745549],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745549
30-04-15,"13:54:10,972",DEBUG,[1000000007745550],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745550
30-04-15,"13:54:11,934",DEBUG,[1000000007745551],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745551
30-04-15,"13:54:11,998",DEBUG,[1000000007745552],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745552
30-04-15,"13:54:13,406",DEBUG,[1000000007745553],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745553
30-04-15,"13:54:13,841",DEBUG,[1000000007745554],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745554
30-04-15,"13:54:13,858",DEBUG,[1000000007745555],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745555
30-04-15,"13:54:14,187",DEBUG,[1000000007745556],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745556
30-04-15,"13:54:15,043",DEBUG,[1000000007745557],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745557
30-04-15,"13:54:15,589",DEBUG,[1000000007745558],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745558
30-04-15,"13:54:15,644",DEBUG,[1000000007745559],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745559
30-04-15,"13:54:16,025",DEBUG,[1000000007745560],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745560
30-04-15,"13:54:16,874",DEBUG,[1000000007745561],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745561
30-04-15,"13:54:17,736",DEBUG,[1000000007745562],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745562
30-04-15,"13:54:18,040",DEBUG,[1000000007745563],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745563
30-04-15,"13:54:18,563",DEBUG,[1000000007745564],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745564
30-04-15,"13:54:26,197",DEBUG,[1000000007745565],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745565
30-04-15,"13:54:26,988",DEBUG,[1000000007745566],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745566
30-04-15,"13:54:27,248",DEBUG,[1000000007745567],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745567
30-04-15,"13:54:28,095",DEBUG,[1000000007745568],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745568
30-04-15,"13:54:29,031",DEBUG,[1000000007745569],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745569
30-04-15,"13:54:29,088",DEBUG,[1000000007745570],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745570
30-04-15,"13:54:29,399",DEBUG,[1000000007745571],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745571
30-04-15,"13:54:29,927",DEBUG,[1000000007745572],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745572
30-04-15,"13:54:30,023",DEBUG,[1000000007745573],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745573
30-04-15,"13:54:31,024",DEBUG,[1000000007745574],routing.{oval}-OvalNode,-,Sending,Negotiation,to,"Oval,",NID=1000000007745574
