Logfile, Timestamp, Log Level, NID, Class, Output1, Output2
22-04-15,"11:36:49.784",,INFO,[1000000007743978],lop.AbstractLopService,Time taken (LOP:getAvailability): 11399 ms ,,,,,
22-04-15,"11:36:19.869",,INFO,[1000000007743979],lop.AbstractLopService,Time taken (LOP:getAvailability): 4444 ms ,,,,,
22-04-15,"11:36:27.546",,INFO,[1000000007743979],lop.AbstractLopService,Time taken (LOP:getAvailability): 7667 ms ,,,,,
22-04-15,"11:36:24.907",,INFO,[1000000007743980],lop.AbstractLopService,Time taken (LOP:getAvailability): 9335 ms ,,,,,
22-04-15,"11:36:28.407",,INFO,[1000000007743980],lop.AbstractLopService,Time taken (LOP:getAvailability): 3492 ms ,,,,,
22-04-15,"11:36:38.288",,INFO,[1000000007743981],lop.AbstractLopService,Time taken (LOP:getAvailability): 3252 ms ,,,,,
22-04-15,"11:36:49.809",,INFO,[1000000007743981],lop.AbstractLopService,Time taken (LOP:getAvailability): 11509 ms ,,,,,
22-04-15,"11:36:19.985",,INFO,[1000000007743982],lop.AbstractLopService,Time taken (LOP:getAvailability): 4450 ms ,,,,,
22-04-15,"11:36:27.592",,INFO,[1000000007743982],lop.AbstractLopService,Time taken (LOP:getAvailability): 7601 ms ,,,,,
22-04-15,"11:36:24.948",,INFO,[1000000007743983],lop.AbstractLopService,Time taken (LOP:getAvailability): 9310 ms ,,,,,
22-04-15,"11:36:27.775",,INFO,[1000000007743983],lop.AbstractLopService,Time taken (LOP:getAvailability): 2818 ms ,,,,,
22-04-15,"11:36:24.946",,INFO,[1000000007743984],lop.AbstractLopService,Time taken (LOP:getAvailability): 9293 ms ,,,,,
22-04-15,"11:36:28.657",,INFO,[1000000007743984],lop.AbstractLopService,Time taken (LOP:getAvailability): 3702 ms ,,,,,
22-04-15,"11:36:24.912",,INFO,[1000000007743985],lop.AbstractLopService,Time taken (LOP:getAvailability): 9219 ms ,,,,,
22-04-15,"11:36:28.905",,INFO,[1000000007743985],lop.AbstractLopService,Time taken (LOP:getAvailability): 3985 ms ,,,,,
