Logfile, Timestamp, Log Level, NID, Class, Output1, Output2
21-04-15,"16:36:16.390",,INFO,[1000000007680332],routing.{oee}-OEENode,Time taken (OEE:handle): 9 ,,,,
21-04-15,"16:36:16.377",,INFO,[1000000007680432],routing.{oee}-OEENode,Time taken (OEE:handle): 7 ,,,,
21-04-15,"16:36:16.310",,INFO,[1000000007680434],routing.{oee}-OEENode,Time taken (OEE:handle): 149 ,,,,
21-04-15,"16:36:16.311",,INFO,[1000000007680435],routing.{oee}-OEENode,Time taken (OEE:handle): 149 ,,,,
21-04-15,"16:36:16.330",,INFO,[1000000007682357],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
21-04-15,"16:36:16.388",,INFO,[1000000007682358],routing.{oee}-OEENode,Time taken (OEE:handle): 7 ,,,,
21-04-15,"16:36:16.345",,INFO,[1000000007682359],routing.{oee}-OEENode,Time taken (OEE:handle): 9 ,,,,
21-04-15,"16:36:16.329",,INFO,[1000000007683587],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
21-04-15,"16:36:16.338",,INFO,[1000000007683887],routing.{oee}-OEENode,Time taken (OEE:handle): 14 ,,,,
21-04-15,"16:36:16.317",,INFO,[1000000007683970],routing.{oee}-OEENode,Time taken (OEE:handle): 17 ,,,,
21-04-15,"16:36:16.359",,INFO,[1000000007684008],routing.{oee}-OEENode,Time taken (OEE:handle): 7 ,,,,
21-04-15,"16:36:16.327",,INFO,[1000000007684009],routing.{oee}-OEENode,Time taken (OEE:handle): 13 ,,,,
21-04-15,"16:36:16.383",,INFO,[1000000007684011],routing.{oee}-OEENode,Time taken (OEE:handle): 12 ,,,,
21-04-15,"16:36:16.348",,INFO,[1000000007684012],routing.{oee}-OEENode,Time taken (OEE:handle): 10 ,,,,
21-04-15,"16:36:16.324",,INFO,[1000000007684035],routing.{oee}-OEENode,Time taken (OEE:handle): 26 ,,,,
21-04-15,"16:36:16.391",,INFO,[1000000007684208],routing.{oee}-OEENode,Time taken (OEE:handle): 10 ,,,,
21-04-15,"16:36:16.356",,INFO,[1000000007684209],routing.{oee}-OEENode,Time taken (OEE:handle): 5 ,,,,
21-04-15,"16:36:16.298",,INFO,[1000000007684211],routing.{oee}-OEENode,Time taken (OEE:handle): 136 ,,,,
21-04-15,"16:36:16.369",,INFO,[1000000007684668],routing.{oee}-OEENode,Time taken (OEE:handle): 6 ,,,,
21-04-15,"16:36:16.307",,INFO,[1000000007684918],routing.{oee}-OEENode,Time taken (OEE:handle): 142 ,,,,
21-04-15,"16:36:16.357",,INFO,[1000000007684919],routing.{oee}-OEENode,Time taken (OEE:handle): 5 ,,,,
21-04-15,"16:36:16.377",,INFO,[1000000007684922],routing.{oee}-OEENode,Time taken (OEE:handle): 6 ,,,,
21-04-15,"16:36:16.389",,INFO,[1000000007684923],routing.{oee}-OEENode,Time taken (OEE:handle): 8 ,,,,
21-04-15,"16:36:16.352",,INFO,[1000000007685115],routing.{oee}-OEENode,Time taken (OEE:handle): 15 ,,,,
21-04-15,"16:36:16.378",,INFO,[1000000007685187],routing.{oee}-OEENode,Time taken (OEE:handle): 8 ,,,,
21-04-15,"16:36:16.358",,INFO,[1000000007685650],routing.{oee}-OEENode,Time taken (OEE:handle): 5 ,,,,
21-04-15,"16:36:16.355",,INFO,[1000000007688658],routing.{oee}-OEENode,Time taken (OEE:handle): 8 ,,,,
21-04-15,"16:36:16.375",,INFO,[1000000007716478],routing.{oee}-OEENode,Time taken (OEE:handle): 6 ,,,,
21-04-15,"16:36:16.658",,INFO,[1000000007716689],routing.{oee}-OEENode,Time taken (OEE:handle): 351 ,,,,
21-04-15,"16:36:16.657",,INFO,[1000000007716694],routing.{oee}-OEENode,Time taken (OEE:handle): 293 ,,,,
21-04-15,"16:36:16.393",,INFO,[1000000007716703],routing.{oee}-OEENode,Time taken (OEE:handle): 4 ,,,,
21-04-15,"16:36:16.362",,INFO,[1000000007716705],routing.{oee}-OEENode,Time taken (OEE:handle): 5 ,,,,
21-04-15,"16:36:16.342",,INFO,[1000000007716707],routing.{oee}-OEENode,Time taken (OEE:handle): 9 ,,,,
